kepid,tce_plnt_num,pred_score,pred_class
002970580,07,0.000,0
002970580,08,0.000,0
002970670,01,0.894,1
002970804,01,0.000,0
002970804,02,0.000,0
002970804,03,0.000,0
002970836,01,0.000,0
002971415,01,0.000,0
002972005,01,0.000,0
002973386,01,1.000,1
002973509,01,0.000,0
002975340,01,0.000,0
002975770,01,0.933,1
002975770,02,0.000,0
002975832,01,0.000,0
002975832,02,0.000,0
002975832,03,0.000,0
002975832,04,0.000,0
002975832,05,0.000,0
002975832,06,0.000,0
002975832,07,0.000,0
002975832,08,0.000,0
002975832,09,0.000,0
002976017,01,0.994,1
002983000,01,0.000,0
002983219,01,0.000,0
002983219,02,0.000,0
002983219,03,0.000,0
002983219,04,0.000,0
002983219,05,0.000,0
002983219,06,0.000,0
002984505,01,0.000,0
002984505,02,0.000,0
002984632,01,0.000,0
002984632,02,0.000,0
002984990,01,0.979,1
002985022,01,0.000,0
002985022,02,0.000,0
002985022,03,0.000,0
002985054,01,0.000,0
002985587,01,1.000,1
002985767,01,1.000,1
002986833,01,0.988,1
002987027,01,0.990,1
002987160,02,0.000,0
002987160,03,0.000,0
002987160,04,0.000,0
002987160,05,0.000,0
002987433,01,0.000,0
002987660,01,0.000,0
002987660,02,0.000,0
002988145,01,0.000,0
002988145,02,0.000,0
002988145,03,0.000,0
002988783,01,0.000,0
002988783,02,0.000,0
002988783,03,0.000,0
002988783,04,0.000,0
002988783,05,0.000,0
002988964,01,0.000,0
002989404,01,1.000,1
002989404,02,1.000,1
002989706,01,0.000,0
002990873,01,0.993,1
002991448,01,0.000,0
002991460,01,0.000,0
002992648,01,0.000,0
002992668,01,0.000,0
002992668,02,0.000,0
002992668,03,0.000,0
002993589,01,0.000,0
002993589,02,0.000,0
002993589,03,0.000,0
002993589,04,0.000,0
002993589,05,0.000,0
002993589,06,0.000,0
002994092,01,0.789,1
002994666,01,0.000,0
002994666,02,0.000,0
002994888,01,0.000,0
002994888,02,0.000,0
002995392,01,0.990,1
002995823,01,0.000,0
002995931,01,0.000,0
002995931,02,0.000,0
002995931,03,0.000,0
002995931,04,0.000,0
002996015,01,0.000,0
002996903,01,0.000,0
002996903,02,0.000,0
002996903,03,0.000,0
002997178,01,0.000,0
002997455,01,0.000,0
002997455,02,0.000,0
002997459,01,0.571,1
002997821,01,0.000,0
002998070,01,0.000,0
002998070,02,0.000,0
002998070,03,0.000,0
002998070,04,0.000,0
002998070,05,0.000,0
002998070,06,0.000,0
002998070,07,0.000,0
002998070,09,0.000,0
002998070,10,0.000,0
002998124,01,0.000,0
002998124,02,0.000,0
002998561,01,0.000,0
002998561,02,0.000,0
003001885,01,0.000,0
003002336,01,0.000,0
003002379,01,0.000,0
003002379,02,0.000,0
003002379,03,0.000,0
003002379,04,0.000,0
003002379,06,0.000,0
003002379,07,0.000,0
003002379,08,0.000,0
003002478,01,0.999,1
003003019,01,0.000,0
003003224,01,0.000,0
003003991,01,0.000,0
003003991,02,0.000,0
003003992,01,0.000,0
003003992,02,0.000,0
003097331,01,0.000,0
003097331,02,0.000,0
003097331,03,0.000,0
003097331,04,0.000,0
003097331,05,0.000,0
003097331,06,0.000,0
003097346,01,0.000,0
003097352,01,0.000,0
003097352,02,0.000,0
003097352,03,0.000,0
003097912,01,0.000,0
003097912,02,0.000,0
003097912,03,0.000,0
003097926,01,1.000,1
003098015,01,0.000,0
003098015,02,0.000,0
003098015,03,0.000,0
003098184,01,0.000,0
003098184,02,0.000,0
003098194,01,0.000,0
003098194,02,0.000,0
003098194,03,0.000,0
003098194,04,0.000,0
003098197,01,0.000,0
003098197,02,0.000,0
003098605,01,0.862,1
003098810,01,1.000,1
003099613,01,0.000,0
003100479,01,0.000,0
003100479,02,0.000,0
003101178,01,0.858,1
003101923,01,0.771,1
003102000,01,0.000,0
003102000,02,0.000,0
003102024,01,0.000,0
003102024,02,0.000,0
003102309,01,0.097,0
003102384,01,1.000,1
003103212,01,1.000,1
003103227,01,0.958,1
003103473,01,0.528,1
003103684,01,0.000,0
003103752,01,0.000,0
003103752,02,0.000,0
003103752,03,0.000,0
003103752,04,0.000,0
003103851,01,0.000,0
003109550,01,0.867,1
003109825,01,0.000,0
003109930,01,0.931,1
003109937,01,0.000,0
003109997,01,0.000,0
003110177,01,0.988,1
003110496,01,0.000,0
003110937,01,0.000,0
003112129,01,0.999,1
003112129,02,0.000,0
003112242,01,0.000,0
003112677,01,0.000,0
003112828,01,0.000,0
003112828,02,0.000,0
003112869,01,0.000,0
003113266,01,0.000,0
003113266,02,0.000,0
003114167,01,1.000,1
003114661,01,0.000,0
003114661,02,0.000,0
003114667,01,0.000,0
003114667,02,0.000,0
003114747,01,0.000,0
003114811,01,1.000,1
003115272,01,0.000,0
003115435,01,0.000,0
003115435,02,0.000,0
003115435,04,0.000,0
003115435,06,0.000,0
003115480,01,0.000,0
003115833,01,1.000,1
003116004,01,0.000,0
003116298,01,0.000,0
003116298,02,0.000,0
003116412,01,0.989,1
003116544,01,0.000,0
003116546,01,0.000,0
003116601,01,0.000,0
003116768,01,0.000,0
003116989,01,0.000,0
003117046,01,0.000,0
003117511,01,0.000,0
003117514,01,0.000,0
003117514,02,0.000,0
003117514,03,0.000,0
003117514,04,0.000,0
003117514,05,0.000,0
003117514,06,0.000,0
003117514,07,0.000,0
003117514,08,0.000,0
003117514,09,0.000,0
003117514,10,0.000,0
003118797,01,0.894,1
003118883,01,0.000,0
003118883,02,0.000,0
003118883,03,0.000,0
003118883,04,0.000,0
003118883,06,0.000,0
003119250,01,0.000,0
003119250,02,0.000,0
003119250,03,0.000,0
003119256,01,0.000,0
003119256,02,0.000,0
003119256,03,0.000,0
003119256,06,0.000,0
003119307,01,0.000,0
003119307,02,0.000,0
003119603,01,0.000,0
003119604,01,0.000,0
003120057,01,0.000,0
003120057,02,0.000,0
003120057,03,0.000,0
003120276,01,0.000,0
003120308,01,0.000,0
003120320,01,0.000,0
003120320,02,0.000,0
003120355,01,0.995,1
003120397,01,0.000,0
003120431,01,0.000,0
003120467,01,0.000,0
003120650,01,0.000,0
003120650,02,0.000,0
003120650,03,0.000,0
003120650,04,0.000,0
003120650,05,0.000,0
003120650,06,0.000,0
003120650,07,0.000,0
003120796,01,0.000,0
003120904,01,0.994,1
003121340,01,0.000,0
003122188,01,0.000,0
003122188,02,0.000,0
003122188,04,0.000,0
003122188,05,0.000,0
003122188,06,0.000,0
003122188,08,0.000,0
003122188,09,0.000,0
003122188,10,0.000,0
003122450,01,0.000,0
003122450,02,0.000,0
003122556,01,0.000,0
003122556,02,0.000,0
003122872,01,0.999,1
003122913,01,1.000,1
003122985,01,0.349,0
003123138,01,0.000,0
003123138,02,0.000,0
003123138,03,0.000,0
003123138,04,0.000,0
003123138,05,0.000,0
003123138,06,0.000,0
003123138,07,0.000,0
003123292,01,0.000,0
003124286,01,0.001,0
003124412,01,0.000,0
003124420,01,0.000,0
003124511,01,0.000,0
003124598,01,0.000,0
003127817,01,0.000,0
003127817,02,0.000,0
003128325,01,0.000,0
003128488,01,0.000,0
003128488,02,0.000,0
003128488,03,0.000,0
003128488,04,0.000,0
003128488,05,0.000,0
003128488,06,0.000,0
003128488,07,0.000,0
003128552,01,0.999,1
003128552,02,0.986,1
003128552,03,1.000,1
003128585,01,0.000,0
003128793,01,0.000,0
003128793,02,0.000,0
003128793,03,0.000,0
003128814,01,0.000,0
003128853,01,0.000,0
003129238,01,0.998,1
003129238,02,0.000,0
003129238,03,0.000,0
003129539,01,0.000,0
003130300,01,0.000,0
003130548,01,0.000,0
003130548,02,0.000,0
003216449,01,0.000,0
003216518,01,0.000,0
003216700,01,0.000,0
003216700,02,0.000,0
003217264,01,1.000,1
003217264,02,1.000,1
003217264,03,0.997,1
003217554,01,0.000,0
003217554,02,0.000,0
003218637,01,0.000,0
003218637,02,0.000,0
003218637,03,0.000,0
003218637,04,0.000,0
003218637,05,0.000,0
003218637,06,0.000,0
003218688,01,0.000,0
003218844,01,0.147,0
003218908,01,1.000,1
003218908,02,0.000,0
003218908,03,0.993,1
003218908,04,1.000,1
003219037,01,1.000,1
003219037,02,0.000,0
003219256,01,0.000,0
003219400,01,0.000,0
003219535,01,0.000,0
003219623,01,0.000,0
003219643,01,0.000,0
003219995,01,1.000,1
003221077,01,0.000,0
003221119,01,0.000,0
003221310,01,0.000,0
003221310,02,0.000,0
003221310,03,0.002,0
003222104,01,0.000,0
003222104,02,0.000,0
003222104,03,0.000,0
003222104,04,0.000,0
003222163,01,0.000,0
003222183,01,0.000,0
003222183,02,0.000,0
003222183,03,0.000,0
003222369,01,0.000,0
003222369,02,0.000,0
003222369,03,0.000,0
003222369,04,0.000,0
003222369,05,0.000,0
003222369,06,0.000,0
003222369,07,0.000,0
003222471,01,0.000,0
003222610,02,0.000,0
003222610,03,0.000,0
003222610,04,0.000,0
003222610,05,0.000,0
003222610,06,0.000,0
003222610,07,0.000,0
003222680,01,0.000,0
003223433,01,1.000,1
003223460,01,0.000,0
003223460,02,0.000,0
003228725,01,0.000,0
003228740,01,0.000,0
003228804,01,0.000,0
003228824,01,0.000,0
003228825,01,0.000,0
003228825,02,0.000,0
003228918,01,0.000,0
003228918,02,0.000,0
003228931,01,0.000,0
003228931,02,0.000,0
003228931,03,0.000,0
003228931,04,0.000,0
003228931,05,0.000,0
003228931,06,0.000,0
003228931,07,0.000,0
003228945,01,0.000,0
003228945,02,0.000,0
003228945,03,0.000,0
003228959,01,0.000,0
003228986,01,0.000,0
003228986,02,0.000,0
003228986,03,0.000,0
003228986,04,0.000,0
003228986,05,0.000,0
003228986,06,0.000,0
003228986,07,0.000,0
003228988,01,0.000,0
003229028,01,0.000,0
003229073,01,0.000,0
003229073,02,0.000,0
003229150,01,0.999,1
003229150,02,0.997,1
003230095,01,0.000,0
003230206,01,0.000,0
003230227,01,0.000,0
003230227,02,0.000,0
003230578,01,0.000,0
003230578,02,0.000,0
003230578,03,0.000,0
003230578,04,0.000,0
003230753,01,0.000,0
003230787,01,0.000,0
003230805,01,0.992,1
003230805,02,1.000,1
003230884,01,0.000,0
003231120,01,0.000,0
003231120,02,0.000,0
003231137,01,0.000,0
003231137,02,0.000,0
003231341,01,1.000,1
003231341,02,1.000,1
003231341,03,1.000,1
003231341,04,0.000,0
003231341,05,0.999,1
003231406,01,0.000,0
003231406,02,0.000,0
003231406,03,0.000,0
003231410,01,0.000,0
003231410,03,0.000,0
003232249,01,0.967,1
003232514,01,0.000,0
003232859,01,0.000,0
003232859,02,0.000,0
003233043,01,0.000,0
003233043,02,0.000,0
003233302,01,0.000,0
003233302,02,0.000,0
003234139,01,0.000,0
003234139,02,0.000,0
003234139,03,0.000,0
003234598,01,1.000,1
003234598,02,1.000,1
003234843,01,0.997,1
003234843,02,1.000,1
003235174,01,0.000,0
003235282,01,0.011,0
003236385,01,0.000,0
003236705,01,0.864,1
003238010,01,0.000,0
003238073,01,0.000,0
003238073,02,0.000,0
003238073,03,0.000,0
003238245,01,0.000,0
003238245,02,0.000,0
003238787,01,0.000,0
003238787,02,0.000,0
003238787,03,0.000,0
003238787,04,0.000,0
003238787,05,0.000,0
003238787,06,0.000,0
003238787,07,0.000,0
003238787,08,0.000,0
003238787,09,0.000,0
003238787,10,0.000,0
003238955,01,0.000,0
003239171,01,0.609,1
003239219,01,0.000,0
003239508,01,0.000,0
003239636,01,0.000,0
003239636,02,0.000,0
003239671,01,0.997,1
003239926,01,0.000,0
003239945,01,0.000,0
003239945,02,1.000,1
003239945,03,0.987,1
003239945,04,0.997,1
003240049,01,0.000,0
003240141,01,0.000,0
003240158,01,1.000,1
003240158,02,0.989,1
003240158,03,0.949,1
003240159,01,0.000,0
003240231,01,0.000,0
003240305,01,0.000,0
003240406,01,0.000,0
003240556,01,0.000,0
003240556,02,0.000,0
003240556,03,0.000,0
003240667,01,0.000,0
003240706,01,0.000,0
003240706,02,0.000,0
003240976,01,0.000,0
003241164,01,0.000,0
003241199,01,0.000,0
003241199,02,0.000,0
003241248,01,0.000,0
003241248,02,0.000,0
003241344,01,0.000,0
003241344,02,0.000,0
003241344,03,0.000,0
003241344,04,0.000,0
003241557,01,0.000,0
003241581,01,0.000,0
003241604,01,0.000,0
003241604,02,0.000,0
003241619,01,0.000,0
003241619,02,0.000,0
003241647,01,0.000,0
003241662,01,0.000,0
003241685,01,0.000,0
003241685,02,0.000,0
003241685,03,0.000,0
003241685,04,0.000,0
003241685,05,0.000,0
003241685,06,0.000,0
003241685,07,0.000,0
003242039,01,0.000,0
003242039,02,0.000,0
003244792,01,1.000,1
003245000,01,0.000,0
003245420,01,0.000,0
003245638,01,0.000,0
003245638,02,0.000,0
003245661,01,0.000,0
003245969,01,1.000,1
003246083,01,0.000,0
003246083,02,0.000,0
003246083,03,0.000,0
003246083,04,0.000,0
003246083,05,0.000,0
003246083,06,0.000,0
003246083,07,0.000,0
003246782,01,0.000,0
003246890,01,0.000,0
003246890,02,0.000,0
003246890,03,0.000,0
003246890,04,0.000,0
003246890,05,0.000,0
003246890,06,0.000,0
003246890,07,0.000,0
003246890,08,0.000,0
003246984,01,0.773,1
003246984,02,0.000,0
003247039,01,0.000,0
003247268,01,0.934,1
003247268,02,1.000,1
003247294,01,0.000,0
003247294,02,0.000,0
003247306,01,0.000,0
003247396,01,0.000,0
003247404,01,0.000,0
003247503,01,0.000,0
003247503,02,0.000,0
003247616,01,0.000,0
003247616,02,0.000,0
003247616,03,0.000,0
003247616,04,0.000,0
003247616,05,0.000,0
003247616,06,0.000,0
003247616,07,0.000,0
003247777,01,0.000,0
003247777,02,0.000,0
003247777,03,0.000,0
003247777,04,0.000,0
003248019,01,0.000,0
003248019,02,0.000,0
003248033,01,0.000,0
003248332,01,0.000,0
003248332,02,0.000,0
003248332,03,0.000,0
003248332,04,0.000,0
003248501,01,1.000,1
003248696,01,0.000,0
003322943,01,0.000,0
003323168,01,0.000,0
003323168,02,0.000,0
003323289,01,0.000,0
003323289,02,0.000,0
003323289,03,0.000,0
003323887,01,0.000,0
003323887,02,0.000,0
003323887,03,0.008,0
003323887,04,0.000,0
003324644,01,0.000,0
003324644,02,0.000,0
003324644,03,0.000,0
003324644,04,0.000,0
003324644,05,0.000,0
003324986,01,0.000,0
003326304,01,0.000,0
003326377,01,1.000,1
003326377,02,1.000,1
003326428,01,0.000,0
003326428,02,0.000,0
003326428,03,0.000,0
003326428,04,0.000,0
003326917,01,0.000,0
003326917,02,0.000,0
003326917,03,0.000,0
003327068,01,0.000,0
003327742,01,0.000,0
003327980,01,0.000,0
003327980,02,0.000,0
003327992,01,0.000,0
003327992,02,0.000,0
003327993,01,0.000,0
003328026,01,0.000,0
003328027,01,0.000,0
003328052,01,0.000,0
003328080,01,0.983,1
003328203,01,0.000,0
003328418,01,0.000,0
003329036,01,0.000,0
003329204,01,0.997,1
003329643,01,0.000,0
003330368,01,0.000,0
003330684,01,0.001,0
003330688,01,0.000,0
003330688,02,0.000,0
003330688,03,0.000,0
003330688,04,0.000,0
003330773,01,0.012,0
003330773,02,0.000,0
003330773,03,0.000,0
003330773,04,0.000,0
003330773,05,0.000,0
003330773,06,0.000,0
003330773,07,0.000,0
003330773,08,0.000,0
003335813,01,0.000,0
003335816,01,0.000,0
003336283,01,0.000,0
003336283,02,0.000,0
003336476,01,0.000,0
003336765,01,0.000,0
003336845,01,0.000,0
003336845,02,0.000,0
003337002,01,0.000,0
003337002,02,0.000,0
003337002,03,0.000,0
003337061,01,0.000,0
003337061,02,0.000,0
003337061,03,0.000,0
003337351,01,0.000,0
003337351,02,0.000,0
003337351,03,0.000,0
003337351,04,0.000,0
003337351,05,0.000,0
003337425,01,0.000,0
003337432,01,0.000,0
003337438,01,0.000,0
003337548,01,0.000,0
003338421,01,0.000,0
003338608,01,0.000,0
003338608,02,0.000,0
003338608,04,0.000,0
003338608,05,0.000,0
003338608,06,0.000,0
003338608,07,0.000,0
003338660,01,0.000,0
003338674,01,0.000,0
003338674,02,0.000,0
003338680,01,0.000,0
003338885,01,1.000,1
003338885,02,1.000,1
003339538,01,0.000,0
003339702,01,0.000,0
003339702,02,0.000,0
003339702,03,0.000,0
003339780,01,0.000,0
003340070,01,0.000,0
003340070,02,0.000,0
003340070,03,0.000,0
003340070,04,0.036,0
003340070,05,0.000,0
003340070,06,0.000,0
003340070,07,0.000,0
003340070,08,0.000,0
003340165,01,0.870,1
003340312,01,0.000,0
003340313,01,0.000,0
003340313,02,0.000,0
003340360,01,0.000,0
003340360,02,0.000,0
003340360,03,0.000,0
003340360,04,0.000,0
003340807,01,0.000,0
003340807,02,0.000,0
003340807,03,0.000,0
003340807,04,0.000,0
003340807,05,0.000,0
003341249,01,0.000,0
003341327,01,0.000,0
003341760,01,0.000,0
003341760,02,0.000,0
003341934,01,0.000,0
003341934,02,0.000,0
003342210,01,0.000,0
003342467,01,0.000,0
003342467,02,0.000,0
003342592,01,0.000,0
003342592,02,0.000,0
003342794,01,0.997,1
003342794,02,0.991,1
003342952,01,0.005,0
003342970,01,1.000,1
003342970,02,1.000,1
003343226,01,0.000,0
003343281,01,0.273,0
003343866,01,0.004,0
003344419,01,0.000,0
003344419,02,0.000,0
003344427,01,0.000,0
003345675,01,0.000,0
003345751,01,0.000,0
003345973,01,0.000,0
003345973,02,0.000,0
003345973,03,0.000,0
003345973,04,0.000,0
003345973,05,0.000,0
003345973,06,0.000,0
003346027,01,0.000,0
003346027,02,0.000,0
003346027,03,0.000,0
003346028,01,0.000,0
003346154,01,1.000,1
003346195,01,0.000,0
003346195,02,0.000,0
003346543,01,0.709,1
003346631,01,0.000,0
003346631,02,0.000,0
003346631,03,0.000,0
003347258,01,0.000,0
003347395,01,0.000,0
003347485,01,0.000,0
003347485,02,0.000,0
003347485,03,0.000,0
003347485,04,0.000,0
003347516,01,0.000,0
003347643,01,0.000,0
003347643,02,0.000,0
003347807,01,0.000,0
003348082,01,0.000,0
003348082,02,0.971,1
003348082,03,0.912,1
003348090,01,0.000,0
003348093,01,0.000,0
003348216,01,0.982,1
003348285,01,0.000,0
003348288,01,0.000,0
003348288,02,0.000,0
003348288,03,0.000,0
003348288,04,0.000,0
003348288,05,0.000,0
003348288,06,0.000,0
003348288,07,0.000,0
003348288,08,0.000,0
003348288,09,0.000,0
003348390,01,0.000,0
003348714,01,0.000,0
003348714,02,0.000,0
003348714,03,0.000,0
003348714,04,0.000,0
003348714,05,0.000,0
003351888,01,1.000,1
003351945,01,0.000,0
003352122,01,0.000,0
003352122,02,0.000,0
003352523,01,0.000,0
003352523,02,0.000,0
003352751,01,0.000,0
003352751,02,0.000,0
003353050,01,1.000,1
003353454,01,0.010,0
003353629,01,0.000,0
003353679,01,0.000,0
003354846,01,0.995,1
003354855,01,0.000,0
003354855,02,0.000,0
003354855,03,0.000,0
003354855,04,0.000,0
003354855,07,0.000,0
003354855,08,0.000,0
003354855,09,0.000,0
003354855,10,0.000,0
003355104,01,0.000,0
003356155,01,0.000,0
003356193,01,0.452,1
003356799,01,0.000,0
003356799,02,0.000,0
003356799,03,0.000,0
003356799,04,0.000,0
003356799,05,0.000,0
003356839,01,0.000,0
003356884,01,0.000,0
003424439,01,0.000,0
003425756,01,0.000,0
003425756,02,0.000,0
003425802,01,0.000,0
003425802,02,0.000,0
003425851,01,1.000,1
003426331,01,0.000,0
003426331,02,0.000,0
003426367,01,1.000,1
003426367,02,0.000,0
003426991,01,0.000,0
003427727,01,0.000,0
003427727,02,0.000,0
003427776,01,0.000,0
003427776,02,0.000,0
003427847,01,0.000,0
003428013,01,0.000,0
003428468,01,0.000,0
003428468,02,0.000,0
003429205,01,0.000,0
003429626,01,0.000,0
003429626,02,0.000,0
003429626,06,0.000,0
003429637,01,0.000,0
003429707,01,0.000,0
003430287,01,0.000,0
003430564,01,0.000,0
003430610,01,0.000,0
003430610,02,0.000,0
003430610,03,0.000,0
003430893,01,0.000,0
003431112,01,0.000,0
003431126,01,0.000,0
003431126,02,0.000,0
003433613,01,0.000,0
003433668,01,1.000,1
003437557,01,0.000,0
003437739,01,0.000,0
003437776,01,0.000,0
003437776,02,0.000,0
003437776,03,0.000,0
003437940,01,0.000,0
003437940,02,0.000,0
003437940,03,0.000,0
003437940,04,0.000,0
003437940,05,0.000,0
003438507,01,1.000,1
003438975,01,0.000,0
003438976,01,0.000,0
003439031,01,0.000,0
003439096,01,0.000,0
003439126,01,0.000,0
003439126,02,0.000,0
003439126,03,0.000,0
003439126,04,0.000,0
003439126,05,0.000,0
003439126,06,0.000,0
003439126,07,0.000,0
003439126,08,0.000,0
003439126,09,0.000,0
003439126,10,0.000,0
003439374,01,0.000,0
003439374,02,0.000,0
003439831,01,0.000,0
003439831,02,0.000,0
003439831,03,0.000,0
003440074,01,0.000,0
003440074,02,0.000,0
003440074,03,0.000,0
003440074,04,0.000,0
003440118,01,1.000,1
003440230,01,0.000,0
003440230,02,0.000,0
003440230,03,0.000,0
003440346,01,0.000,0
003440346,02,0.000,0
003440429,01,0.000,0
003440549,01,0.000,0
003440710,01,0.000,0
003440710,02,0.000,0
003440840,01,0.000,0
003440978,01,0.997,1
003440985,01,0.000,0
003441159,01,0.000,0
003441159,02,0.000,0
003441159,03,0.000,0
003441159,04,0.000,0
003441303,01,0.000,0
003441340,01,0.000,0
003441423,01,0.000,0
003441423,02,0.000,0
003441423,03,0.000,0
003441423,04,0.000,0
003441423,05,0.000,0
003441423,06,0.000,0
003441423,07,0.000,0
003441423,08,0.000,0
003441423,09,0.000,0
003441423,10,0.000,0
003441652,01,0.000,0
003441784,01,0.000,0
003441784,02,0.000,0
003441784,03,0.000,0
003441864,01,0.000,0
003441906,01,0.000,0
003441906,02,0.000,0
003441906,03,0.000,0
003441906,04,0.000,0
003442006,01,0.000,0
003442006,02,0.000,0
003442006,03,0.000,0
003442054,01,0.000,0
003442054,02,0.000,0
003442055,01,0.999,1
003442055,02,0.000,0
003442058,01,0.000,0
003442058,02,0.000,0
003442058,03,0.000,0
003442058,04,0.000,0
003443050,01,0.000,0
003443127,01,0.000,0
003443127,02,0.000,0
003443127,03,0.000,0
003443221,01,0.000,0
003443221,02,0.000,0
003443221,03,0.000,0
003443221,04,0.000,0
003443582,01,0.000,0
003443790,01,0.000,0
003443790,02,0.000,0
003444098,01,0.000,0
003444588,01,0.990,1
003445406,01,0.000,0
003445812,01,0.000,0
003446197,01,0.000,0
003446451,01,0.000,0
003446451,02,0.000,0
003446471,01,0.000,0
003446471,02,0.000,0
003446471,03,0.000,0
003446471,04,0.000,0
003446471,05,0.000,0
003446471,06,0.000,0
003446636,01,0.000,0
003446721,01,0.000,0
003446746,01,1.000,1
003446837,01,0.000,0
003446837,02,0.000,0
003446837,03,0.000,0
003446996,01,0.000,0
003446996,02,0.000,0
003447701,01,0.000,0
003447722,01,0.986,1
003447722,02,0.998,1
003447722,03,0.994,1
003448130,01,0.983,1
003448132,01,0.000,0
003448132,02,0.000,0
003448132,03,0.000,0
003448230,01,0.000,0
003448299,01,0.000,0
003448323,01,0.000,0
003448323,02,0.000,0
003448456,01,0.000,0
003448456,02,0.000,0
003448777,01,0.000,0
003448777,02,0.000,0
003448787,01,0.000,0
003449540,01,0.000,0
003450040,01,0.986,1
003452996,01,0.000,0
003452996,02,0.000,0
003452996,03,0.000,0
003453026,01,0.000,0
003453026,02,0.000,0
003453026,03,0.000,0
003453026,04,0.000,0
003453026,06,0.000,0
003453026,07,0.000,0
003453026,08,0.000,0
